ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
948,-.07854,-.48246,-.05921,.96082,-.31685,2.127,-1.37639,.14143,-.30172,-1.64101,1.29221,-.21575,CL6,CL2,CL3,CL6,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL3,CL3,CL2,CL5,CL2,CL0,CL0,CL0
949,-.07854,.48246,-1.22751,.24923,-.31685,.41667,.00332,-2.39883,-.30172,.7583,-1.37983,-2.07848,CL2,CL2,CL0,CL5,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL1
950,.49788,-.48246,-.05921,-.57009,-.31685,1.60383,-1.7625,-.01928,.13136,-1.5184,.88113,-.52593,CL5,CL1,CL0,CL1,CL6,CL3,CL6,CL1,CL0,CL4,CL0,CL0,CL4,CL1,CL0,CL3,CL4,CL0,CL0
951,-.95197,.48246,.45468,-.57009,-.31685,.62967,.00332,.44585,-.45321,-.65253,-.21712,.40148,CL6,CL2,CL0,CL3,CL6,CL4,CL6,CL2,CL0,CL3,CL2,CL2,CL3,CL6,CL0,CL4,CL3,CL0,CL3
952,-.95197,.48246,-.61113,-.57009,-.31685,-1.1943,.32197,1.88511,.59042,-.14277,2.90161,1.92173,CL3,CL3,CL0,CL0,CL4,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,CL0
953,-.95197,-.48246,-.61113,-.57009,-.31685,.41667,.16767,.29338,-.30172,-.27607,1.86203,.7654,CL5,CL5,CL0,CL3,CL5,CL6,CL4,CL3,CL0,CL5,CL0,CL3,CL3,CL5,CL3,CL3,CL6,CL0,CL0
954,-.07854,.48246,.45468,.96082,-.31685,1.02119,-.94779,-.01928,-.30172,-1.64101,.52975,.7654,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL2
955,-.95197,-.48246,-.61113,-.28519,-.31685,1.37297,-.80615,-.31776,-.15487,-.78155,-.71126,-1.18084,CL0,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL2,CL0,CL0
956,-.95197,-.48246,-.05921,-.57009,-.31685,1.8399,-.57545,-.01928,-1.47955,-2.90161,1.86203,1.2247,CL4,CL5,CL2,CL4,CL5,CL6,CL5,CL4,CL2,CL3,CL4,CL0,CL3,CL0,CL4,CL2,CL6,CL0,CL2
957,1.09449,-.48246,.45468,-.57009,-.31685,-1.1943,-.57545,-.58331,.13136,.41594,-.71126,-.84637,CL5,CL6,CL1,CL2,CL6,CL3,CL0,CL1,CL1,CL0,CL1,CL0,CL5,CL1,CL0,CL1,CL1,CL0,CL0
958,.49788,-.48246,-.05921,.96082,-.31685,-1.43907,-.30033,.14143,1.2861,1.30612,-.71126,-1.18084,CL6,CL0,CL5,CL0,CL6,CL6,CL6,CL3,CL0,CL6,CL0,CL6,CL3,CL1,CL0,CL1,CL5,CL0,CL0
959,-.95197,-.48246,-.61113,-.28519,-.31685,-.24649,1.58487,-.01928,-1.21213,2.04506,-.21712,.7654,CL5,CL0,CL0,CL0,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
960,-.95197,.48246,.45468,-.28519,-.31685,.04257,.16767,1.43533,1.11406,-.65253,.52975,-.52593,CL5,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL2,CL0,CL0
961,1.09449,.48246,-.61113,-.57009,-.31685,-.05188,-.69509,.7233,2.03972,-.40581,-.21712,-.21575,CL5,CL6,CL0,CL1,CL6,CL5,CL4,CL1,CL1,CL2,CL1,CL0,CL0,CL1,CL2,CL3,CL1,CL0,CL0
962,-.95197,-.48246,-.05921,-.09765,-.31685,.31287,.96248,1.06238,.28783,-.27607,1.86203,1.92173,CL5,CL3,CL5,CL0,CL5,CL4,CL6,CL3,CL0,CL5,CL0,CL4,CL3,CL3,CL0,CL0,CL5,CL0,CL0
963,-.07854,-.48246,-.61113,-.57009,-.31685,-.34799,.32197,1.88511,.76096,-1.13788,.88113,.40148,CL5,CL3,CL0,CL5,CL6,CL2,CL5,CL3,CL3,CL0,CL5,CL0,CL0,CL2,CL3,CL2,CL6,CL0,CL0
964,.49788,-.48246,-.61113,.96082,-.31685,.62967,-1.92173,-.01928,.13136,-.00665,.19268,1.2247,CL5,CL3,CL2,CL5,CL6,CL6,CL5,CL3,CL5,CL4,CL6,CL0,CL0,CL2,CL5,CL3,CL6,CL0,CL1
965,-.95197,-.48246,-.61113,-.57009,-.31685,-.92104,1.2861,-.45174,.76096,.25953,-.21712,.40148,CL5,CL3,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL3,CL5,CL0,CL4,CL3,CL0,CL0
966,-.07854,.48246,1.16365,-.57009,-.31685,-1.1943,.00332,.7233,.43852,-.27607,.19268,.40148,CL5,CL1,CL0,CL3,CL6,CL6,CL6,CL2,CL2,CL3,CL0,CL0,CL2,CL0,CL5,CL2,CL5,CL0,CL0
967,-.95197,-.48246,1.16365,.96082,-.31685,-.92104,1.11406,-.01928,.28783,.41594,.19268,1.2247,CL5,CL2,CL3,CL4,CL6,CL6,CL4,CL4,CL0,CL5,CL0,CL3,CL3,CL2,CL0,CL2,CL6,CL0,CL3
968,-.95197,.48246,-.61113,-.57009,-.31685,-.58016,.32197,.58331,1.11406,.25953,-.71126,-.52593,CL4,CL3,CL1,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL3,CL4,CL0,CL1
969,-.95197,.48246,-.61113,-.57009,-.31685,-.24649,.16767,1.88511,1.45039,-.40581,1.29221,1.2247,CL5,CL0,CL0,CL2,CL6,CL5,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL5,CL5,CL0,CL3
970,-.95197,-.48246,-.61113,-.57009,-1.10702,-1.55078,1.2861,1.06238,-1.47955,.93949,-.21712,.7654,CL6,CL0,CL0,CL0,CL3,CL5,CL3,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL4,CL0,CL0
971,1.82213,-.48246,1.98437,-.28519,.1144,-1.86962,1.2861,.58331,1.11406,.7583,.52975,.07987,CL6,CL1,CL1,CL1,CL6,CL3,CL6,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL3,CL3,CL4,CL0,CL1
972,.49788,.48246,.45468,.24923,-.31685,.22393,.00332,-.17779,-.60633,-.52745,.88113,.7654,CL5,CL1,CL0,CL0,CL4,CL6,CL5,CL4,CL0,CL4,CL0,CL3,CL5,CL5,CL0,CL4,CL5,CL0,CL0
973,-.07854,-.48246,-.61113,.24923,-.31685,.41667,-1.6334,.58331,-1.07533,.93949,-.21712,.40148,CL6,CL4,CL0,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL3,CL4,CL4,CL0,CL4,CL6,CL0,CL0
974,-.95197,-.48246,-.61113,-.57009,-.31685,1.49158,-1.23177,-1.11902,.13136,-.52745,-.71126,.40148,CL6,CL0,CL0,CL2,CL6,CL4,CL4,CL4,CL0,CL4,CL0,CL3,CL0,CL3,CL3,CL3,CL6,CL0,CL0
975,-.95197,-.48246,-.61113,-.57009,-.31685,-1.86962,2.127,1.24033,1.45039,.58489,-.71126,1.92173,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
976,-.95197,-.48246,-.61113,-.57009,-.31685,1.23461,.00332,1.06238,-1.21213,-.78155,.52975,1.92173,CL5,CL0,CL0,CL0,CL2,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL0,CL5,CL0,CL0
977,2.59171,-.48246,1.16365,-.57009,-.31685,-2.21844,.00332,.58331,.76096,.7583,.52975,-.52593,CL1,CL0,CL0,CL0,CL1,CL1,CL1,CL0,CL0,CL1,CL0,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL0
978,-.95197,-.48246,-.61113,-.57009,-.31685,-.58016,1.11406,.7233,.59042,-.00665,-.21712,-.52593,CL0,CL2,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL4,CL5,CL0,CL0,CL0
979,.49788,.48246,1.16365,.96082,-.31685,-.58016,1.45421,-1.27553,1.61108,-.40581,1.29221,1.2247,CL5,CL4,CL2,CL2,CL6,CL3,CL6,CL5,CL0,CL5,CL0,CL0,CL2,CL3,CL0,CL3,CL6,CL0,CL0
980,1.09449,.48246,-.61113,-.57009,-.31685,1.23461,-1.09207,-.45174,-.15487,.7583,-.71126,-.21575,CL6,CL1,CL1,CL4,CL6,CL6,CL6,CL3,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
981,-.07854,.48246,1.98437,-.57009,-.50212,.62967,.16767,.7233,-.60633,-.27607,-.71126,-.84637,CL4,CL1,CL2,CL2,CL5,CL6,CL6,CL2,CL1,CL3,CL0,CL1,CL2,CL1,CL1,CL2,CL3,CL0,CL1
982,-.95197,-.48246,-.61113,-.28519,-.31685,.41667,-.15487,.14143,-.76096,.41594,-.21712,.07987,CL4,CL0,CL0,CL4,CL4,CL6,CL5,CL5,CL3,CL3,CL0,CL0,CL0,CL3,CL5,CL3,CL6,CL0,CL3
983,-.95197,-.48246,-.61113,.96082,-.31685,1.02119,1.11406,-1.11902,-.91699,-1.0145,.88113,1.2247,CL6,CL6,CL3,CL4,CL6,CL5,CL6,CL6,CL0,CL4,CL0,CL0,CL6,CL0,CL6,CL0,CL6,CL0,CL2
984,-.07854,.48246,.45468,-.57009,-.31685,.62967,-.15487,1.88511,-1.772,1.13407,.52975,1.2247,CL5,CL1,CL0,CL6,CL6,CL5,CL6,CL3,CL3,CL0,CL3,CL1,CL0,CL1,CL6,CL1,CL6,CL0,CL4
985,-.95197,-.48246,-.61113,-.57009,-.31685,-.14882,-.15487,1.24033,.94156,-.14277,.88113,1.92173,CL6,CL3,CL0,CL3,CL6,CL6,CL5,CL2,CL0,CL3,CL0,CL0,CL2,CL4,CL5,CL3,CL6,CL0,CL2
986,-.95197,-.48246,-.61113,-.28519,-.31685,-.14882,.32197,1.24033,-.45321,-.89891,.52975,1.2247,CL5,CL3,CL3,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL4,CL6,CL0,CL0
987,-.95197,-.48246,-.05921,-.57009,-.31685,.73545,-.80615,-.71727,-.45321,.25953,.88113,.07987,CL5,CL6,CL0,CL6,CL6,CL6,CL3,CL3,CL0,CL3,CL6,CL0,CL2,CL4,CL6,CL3,CL0,CL0,CL0
988,-.07854,-.48246,-.61113,-.57009,-.31685,1.72012,.63779,.44585,-1.34289,-2.18109,1.29221,1.2247,CL4,CL0,CL0,CL4,CL6,CL6,CL4,CL2,CL2,CL3,CL0,CL0,CL3,CL2,CL4,CL3,CL5,CL0,CL0
989,-.95197,-.48246,-.61113,-.57009,-.31685,1.02119,-1.50796,.44585,-.01729,-.89891,-.71126,.07987,CL4,CL3,CL0,CL6,CL5,CL6,CL6,CL5,CL0,CL6,CL0,CL0,CL3,CL0,CL4,CL0,CL6,CL0,CL0
990,-.07854,-.48246,.45468,-.57009,-.31685,-.79151,.00332,.14143,-1.07533,-.27607,1.29221,1.2247,CL5,CL6,CL0,CL4,CL6,CL4,CL4,CL3,CL5,CL3,CL2,CL1,CL3,CL1,CL5,CL1,CL6,CL0,CL2
991,-.95197,-.48246,-.61113,-.57009,-.31685,1.72012,-.57545,1.65653,.13136,-.40581,.88113,1.2247,CL6,CL4,CL2,CL6,CL6,CL6,CL5,CL4,CL3,CL2,CL6,CL0,CL3,CL0,CL4,CL2,CL6,CL0,CL2
992,-.95197,-.48246,-.61113,-.09765,-.31685,.31287,1.74091,.29338,-.76096,-1.78169,1.86203,1.92173,CL5,CL4,CL5,CL3,CL6,CL6,CL6,CL3,CL0,CL4,CL0,CL0,CL5,CL0,CL4,CL5,CL6,CL0,CL0
993,1.82213,-.48246,-.05921,-.28519,-.31685,-.79151,.32197,.58331,.13136,-.00665,-.21712,-.21575,CL3,CL1,CL0,CL2,CL6,CL4,CL5,CL3,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
994,-.07854,-.48246,.45468,.96082,-.31685,-1.1943,.80523,1.43533,2.23427,1.13407,-.21712,.40148,CL5,CL2,CL2,CL2,CL6,CL5,CL5,CL3,CL0,CL3,CL0,CL2,CL3,CL3,CL0,CL3,CL4,CL0,CL0
995,-.95197,-.48246,-.61113,-.57009,-.31685,.52135,.80523,.7233,.94156,-.78155,.52975,1.2247,CL5,CL5,CL0,CL3,CL6,CL6,CL6,CL3,CL2,CL2,CL2,CL0,CL4,CL2,CL2,CL3,CL6,CL0,CL3
996,-.95197,-.48246,1.16365,-.28519,-.31685,-.79151,-.30033,-.31776,-.91699,-.14277,.52975,.7654,CL5,CL0,CL0,CL4,CL4,CL6,CL5,CL0,CL0,CL4,CL0,CL4,CL4,CL3,CL0,CL3,CL6,CL0,CL0
997,-.95197,-.48246,1.16365,.96082,-.31685,-.79151,.96248,-.45174,.43852,.7583,.88113,.7654,CL5,CL2,CL2,CL4,CL5,CL4,CL4,CL4,CL0,CL3,CL0,CL3,CL3,CL2,CL0,CL2,CL5,CL0,CL5
998,-.07854,-.48246,1.16365,.96082,-.31685,1.13281,-.30033,.88309,-.60633,.93949,-.21712,.07987,CL6,CL0,CL2,CL5,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
999,-.07854,.48246,1.98437,-.57009,-.31685,-1.05308,.80523,-.31776,-.15487,.93949,-.21712,-.52593,CL3,CL6,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL2,CL2,CL0,CL2,CL4,CL0,CL0
1000,-.95197,-.48246,-.61113,-.57009,-.31685,-.67825,.47617,-.17779,.13136,1.46191,-.71126,-1.18084,CL4,CL3,CL3,CL2,CL5,CL3,CL3,CL3,CL0,CL3,CL4,CL3,CL3,CL3,CL2,CL3,CL6,CL0,CL0
1001,-.95197,-.48246,-1.7379,-.46841,-.31685,1.23461,-1.09207,-.31776,-.15487,-.65253,1.29221,.7654,CL5,CL0,CL3,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL0,CL0,CL0,CL0
1002,-.95197,-.48246,-.61113,-.57009,-.31685,-.05188,.96248,-1.27553,-2.35413,-.89891,1.29221,1.92173,CL5,CL6,CL1,CL5,CL5,CL6,CL4,CL3,CL0,CL3,CL4,CL0,CL6,CL2,CL0,CL2,CL6,CL0,CL0
1003,1.09449,.48246,-.61113,-.28519,-.31685,-.34799,.16767,.14143,.43852,.7583,-1.37983,-1.18084,CL4,CL1,CL0,CL1,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0
1004,-.95197,-.48246,-.61113,-.28519,-.31685,2.127,-1.7625,-.31776,-1.47955,.25953,-1.37983,-.52593,CL3,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL3,CL3,CL0,CL0
1005,-.95197,-.48246,-1.22751,.24923,-.31685,1.8399,-2.21069,-1.11902,-.45321,-3.46436,-.21712,-1.18084,CL5,CL0,CL0,CL3,CL6,CL6,CL2,CL0,CL0,CL0,CL0,CL4,CL3,CL0,CL3,CL0,CL5,CL0,CL3
1006,-.95197,-.48246,-1.22751,-.57009,-.22166,.82562,-1.50796,-1.82919,-.01729,-1.64101,1.29221,1.2247,CL5,CL3,CL0,CL6,CL6,CL5,CL4,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL6,CL0,CL4
1007,-.95197,.48246,-1.22751,-.57009,-.31685,1.8399,-.94779,.88309,.13136,-.89891,-.71126,-.52593,CL3,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL3
1008,-.95197,-.48246,-.61113,-.57009,-.31685,-.05188,.16767,1.65653,.94156,-.00665,.19268,.40148,CL4,CL0,CL0,CL0,CL4,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL3,CL3,CL3,CL0,CL0
1009,1.09449,-.48246,1.16365,-.28519,-.31685,.62967,-1.23177,-.58331,-.45321,-1.13788,-.21712,-.21575,CL6,CL6,CL2,CL2,CL4,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL3,CL2,CL0,CL2,CL6,CL0,CL3
1010,-.95197,.48246,-1.22751,.96082,-.31685,1.23461,.96248,.44585,-.30172,-.27607,.52975,.40148,CL5,CL6,CL0,CL4,CL4,CL3,CL3,CL0,CL0,CL4,CL0,CL5,CL5,CL0,CL0,CL0,CL3,CL0,CL0
1011,1.09449,-.48246,.45468,-.57009,-.31685,-.67825,.00332,-.01928,-.01729,.41594,-2.55524,-.52593,CL6,CL0,CL1,CL3,CL4,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1012,-.95197,.48246,-.61113,-.57009,-.31685,-.58016,1.45421,1.88511,1.2861,-.78155,.19268,1.92173,CL6,CL0,CL0,CL3,CL6,CL6,CL6,CL2,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL4,CL0,CL0
1013,-.07854,-.48246,-.61113,-.57009,-.31685,1.8399,-1.23177,.44585,-.76096,-1.38502,.19268,-1.18084,CL6,CL6,CL0,CL6,CL5,CL4,CL5,CL3,CL3,CL0,CL2,CL0,CL6,CL2,CL6,CL2,CL6,CL0,CL4
1014,-.95197,-.48246,-.61113,-.57009,-.31685,.62967,.32197,.14143,.13136,-.14277,.19268,.7654,CL5,CL4,CL0,CL6,CL6,CL5,CL6,CL3,CL0,CL3,CL0,CL4,CL3,CL3,CL3,CL3,CL6,CL0,CL0
1015,-.07854,-.48246,-.61113,-.57009,-.31685,-.79151,2.127,.88309,.43852,-.65253,1.86203,1.92173,CL5,CL3,CL0,CL3,CL6,CL3,CL4,CL3,CL3,CL3,CL2,CL3,CL6,CL3,CL2,CL5,CL6,CL0,CL0
1016,1.09449,-.48246,.45468,-.57009,-.31685,-1.1943,.63779,2.44904,.76096,1.30612,-1.37983,.07987,CL1,CL6,CL1,CL6,CL6,CL4,CL6,CL1,CL1,CL5,CL1,CL0,CL6,CL1,CL6,CL2,CL6,CL0,CL0
1017,-.95197,-.48246,-.05921,-.28519,-.31685,-2.21844,2.57309,1.88511,.13136,1.63088,.19268,.7654,CL6,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL0
1018,-.07854,-.48246,-.61113,-.57009,-.31685,.31287,-2.5383,-.84732,-1.6209,-2.57309,.88113,.07987,CL6,CL4,CL0,CL3,CL6,CL6,CL5,CL2,CL2,CL2,CL2,CL5,CL6,CL3,CL5,CL4,CL3,CL0,CL0
1019,-.95197,.48246,-1.22751,.96082,-.31685,-.34799,-1.23177,-.97631,.43852,1.13407,-.71126,-2.07848,CL5,CL0,CL0,CL0,CL6,CL3,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL3,CL0,CL0
1020,-.07854,-.48246,-1.22751,-.28519,-.31685,.22393,1.58487,.29338,-1.47955,-.00665,-.21712,.7654,CL0,CL4,CL1,CL2,CL6,CL6,CL5,CL2,CL0,CL6,CL0,CL5,CL4,CL6,CL0,CL2,CL0,CL0,CL1
1021,.49788,.48246,-.61113,-.57009,-.31685,.91093,-1.37639,-1.42424,-.45321,-.78155,.19268,-2.07848,CL3,CL6,CL0,CL0,CL6,CL5,CL5,CL3,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL0
1022,-.95197,-.48246,.45468,-.57009,-.31685,.13606,-.94779,1.06238,-1.92595,.7583,-.21712,-.52593,CL6,CL3,CL0,CL3,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL2,CL3,CL3,CL0,CL2
1023,-.95197,.48246,-.61113,.96082,-.31685,2.127,-2.72827,-1.11902,-.45321,-2.42317,-.71126,-.84637,CL5,CL0,CL0,CL0,CL2,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1024,-.95197,-.48246,-1.22751,-.09765,-.31685,1.37297,-.15487,1.65653,-.91699,-.40581,-.21712,.07987,CL5,CL0,CL0,CL0,CL4,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL4,CL0,CL4,CL2,CL0,CL0
1025,-.95197,-.48246,-.61113,-.57009,-.31685,-.67825,-.30033,1.06238,-1.07533,-2.42317,1.29221,.7654,CL6,CL4,CL0,CL0,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL4,CL0,CL0
1026,-.95197,.48246,-1.22751,-.57009,.1144,.31287,-1.09207,.44585,.59042,-.65253,.88113,.07987,CL4,CL6,CL0,CL5,CL6,CL3,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL3,CL3,CL0,CL3
1027,-.95197,.48246,.45468,-.57009,-.31685,-1.1943,-.94779,-.71727,-.30172,-.40581,-.21712,-.52593,CL5,CL0,CL0,CL0,CL2,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
1028,1.09449,-.48246,1.98437,-.57009,-.31685,.13606,.32197,.44585,-.91699,-.00665,.19268,.40148,CL2,CL0,CL2,CL2,CL6,CL2,CL6,CL0,CL0,CL2,CL2,CL0,CL0,CL2,CL2,CL2,CL0,CL0,CL2
1029,.49788,.48246,.45468,-.57009,-.50212,.62967,.32197,-.45174,-.01729,.58489,1.29221,1.2247,CL5,CL2,CL2,CL2,CL6,CL3,CL4,CL1,CL1,CL3,CL1,CL1,CL0,CL1,CL0,CL1,CL5,CL0,CL1
1030,-.95197,.48246,1.16365,-.57009,-.31685,-.34799,.80523,.58331,.59042,1.30612,-.21712,1.92173,CL5,CL3,CL0,CL0,CL5,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL2,CL4,CL4,CL4,CL4,CL0,CL5
1031,-.95197,.48246,.45468,.96082,-.31685,.52135,-.94779,-.84732,-1.07533,-.40581,-.21712,.40148,CL5,CL2,CL2,CL3,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL5,CL0,CL2
1032,-.95197,-.48246,-.61113,-.09765,-.31685,-.67825,.32197,.58331,1.11406,-.00665,.19268,.7654,CL3,CL4,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL5,CL0,CL0
1033,-.07854,-.48246,-.61113,.96082,-.31685,.22393,-1.37639,-.17779,-1.07533,-1.38502,1.29221,.40148,CL3,CL2,CL1,CL3,CL3,CL2,CL4,CL2,CL1,CL2,CL2,CL0,CL2,CL1,CL1,CL1,CL6,CL0,CL1
1034,-.95197,-.48246,-.61113,-.57009,-.31685,.22393,-.69509,.14143,-.60633,-.27607,.19268,.40148,CL6,CL3,CL0,CL0,CL6,CL6,CL6,CL3,CL0,CL0,CL0,CL0,CL2,CL3,CL0,CL3,CL3,CL0,CL0
1035,-.95197,.48246,-.61113,.96082,-.31685,1.23461,-.57545,.44585,-.60633,-1.0145,.52975,1.92173,CL6,CL3,CL0,CL2,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL1
1036,-.95197,-.48246,-.05921,.96082,-.31685,.52135,.47617,1.88511,-.01729,-.52745,.52975,.7654,CL6,CL3,CL3,CL0,CL6,CL3,CL4,CL3,CL0,CL4,CL0,CL4,CL3,CL0,CL0,CL0,CL6,CL0,CL0
1037,-.95197,.48246,-.61113,-.57009,-.31685,.52135,.80523,.88309,-.15487,-.27607,1.29221,1.2247,CL6,CL0,CL3,CL2,CL6,CL6,CL4,CL3,CL0,CL4,CL3,CL3,CL3,CL4,CL2,CL4,CL6,CL0,CL2
1038,-.07854,-.48246,-.61113,-.57009,-.31685,-2.05048,.47617,.58331,.59042,.7583,-1.37983,-.84637,CL4,CL4,CL0,CL4,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL2,CL5,CL0,CL1
1039,.49788,.48246,1.16365,-.57009,-.31685,1.23461,-1.50796,-.01928,2.75696,-.78155,-.21712,-2.07848,CL6,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0
1040,-.95197,.48246,-.61113,-.57009,-.31685,.22393,-.80615,.7233,2.23427,1.13407,.52975,1.2247,CL5,CL0,CL0,CL3,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3
1041,-.95197,-.48246,-.61113,-.57009,-.31685,.73545,-.15487,.58331,-.76096,.41594,-.71126,.07987,CL6,CL3,CL0,CL6,CL6,CL6,CL6,CL4,CL0,CL3,CL0,CL0,CL6,CL0,CL5,CL0,CL6,CL0,CL3
1042,.49788,.48246,1.16365,.96082,-.31685,.62967,-.15487,-1.97495,-.15487,-1.0145,.88113,.40148,CL6,CL1,CL0,CL2,CL6,CL1,CL3,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
1043,.49788,-.48246,.45468,.96082,-.31685,.22393,-2.11437,-2.09015,-1.34289,-1.38502,1.86203,.7654,CL6,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1044,-.07854,-.48246,-.61113,-.28519,-.31685,1.02119,-.57545,.14143,.94156,-.52745,.88113,-.21575,CL5,CL3,CL2,CL2,CL6,CL5,CL5,CL3,CL4,CL2,CL0,CL5,CL3,CL5,CL0,CL3,CL6,CL0,CL0
1045,-.07854,.48246,1.16365,.96082,-.31685,.91093,-.43999,-1.42424,.76096,-.65253,-1.37983,-.52593,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1046,-.95197,-.48246,-.61113,.96082,-.31685,.73545,1.2861,1.43533,.94156,-.89891,1.29221,1.2247,CL6,CL3,CL0,CL0,CL6,CL5,CL6,CL3,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL6,CL0,CL0
1047,-.07854,.48246,1.16365,-.57009,-.31685,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,CL5,CL0,CL0,CL5,CL6,CL3,CL4,CL5,CL0,CL1,CL3,CL1,CL4,CL1,CL5,CL0,CL0,CL0,CL1
1048,-.95197,-.48246,-.61113,-.57009,-.31685,1.23461,-1.23177,.44585,-.01729,.25953,-1.37983,-1.54858,CL5,CL3,CL0,CL4,CL5,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL3,CL0,CL3,CL0,CL1
